출처,계획명,계획기간,단위,사업명,사업개요,총사업비,기투자,향후,이후,y1,y2,y3,y4,y5,기준연도,행,수집일
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,자 소  계 2026 2027 2028 2029 2030 전기자동차 구매 지 원,"기간:2026~2030 대상:화성시민 규모:연간 4,000여대 내용:전기차보조금지원 Y 환 경부 N N N N Y N",125509,0,125509,0,25102,25102,25102,25102,25102,2026,11600,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,수소전기자동차 구 매 지원,"기간:2026~2030 대상:신청일 기준 화성 시에 거주하거나 사업 자 등록을 한 자 규모:수소전기자동차 연간 200대 (민간 196대 , 관용 4대) 내용:수소차 구매보조 금 지원 Y 환 경부 N N N N Y N",34300,0,34300,0,6860,6860,6860,6860,6860,2026,11613,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,비봉습지 생물자원 보전시설 설치사업,"기간:2021.02~2026.12 위치:비봉면 삼화리, 유 포리 비봉습지공원 규모:연면적 500㎡ 내용:생물자원 보전연 구 및 교육시설 설치 Y 환 경부 Y N N N Y N",4556,3956,600,0,600,0,0,0,0,2026,11634,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,이 자 소  계 2026 2027 2028 2029 2030 생태공원 운영,"기간:2025.1.1.~2029.12.31. 규모:시립 반석산 에코스쿨: 부지면적 8,500㎡, 연면적 2,085.75㎡ (지상 2층, 지하 1층), 비봉습지: 475,343㎡ (개방면적: 224,905㎡, 47.3%, 미개방면적: 250.438㎡, 52.7%) 내용:차별화된 전시·생태교육·체험을 제공하여 환경교육 활성화로 환경교육 네트워크 강화, 생태계 ",8663,0,8663,0,1733,1733,1733,1733,1733,2026,11676,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,민간환경감시단 운 영,기간: 연례반복 대상: 화성시에 주민등 록 되어 있는자 규모: 15명 내용: 단시간근로자 채 용,1766,0,1766,0,353,353,353,353,353,2026,11695,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,경기도 유해화학물 질 안전시설 설치· 개선 지원사업,기간: 연례반복 대상: 관내 유해화학물 질 취급사업장 규모: 22개소 내용: 안전시설 설치 및 개선 지원,2442,0,2442,0,488,488,488,488,488,2026,11708,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,방치 폐기물 위탁처 리(병점구),"기간: 2025년 ~ 2029년 대상: 동부권 규모: 노면청소차량 폐토사 처리 1,500톤, 방치폐기물 위탁처리 2,100톤 내용: 노면청소차량 폐토 사 및 방치폐기물 위탁처 리",4399,0,4399,0,877,878,880,881,883,2026,11725,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,이 자 소  계 2026 2027 2028 2029 2030 생태공원 운영,"기간:2025.1.1.~2029.12.31. 규모:시립 반석산 에코스쿨: 부지면적 8,500㎡, 연면적 2,085.75㎡ (지상 2층, 지하 1층), 비봉습지: 475,343㎡ (개방면적: 224,905㎡, 47.3%, 미개방면적: 250.438㎡, 52.7%) 내용:차별화된 전시·생태교육·체험을 제공하여 환경교육 활성화로 환경교육 네트워크 강화, 생태계 ",8663,0,8663,0,1733,1733,1733,1733,1733,2026,11767,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,민간환경감시단 운 영,기간: 연례반복 대상: 화성시에 주민등 록 되어 있는자 규모: 15명 내용: 단시간근로자 채 용,1766,0,1766,0,353,353,353,353,353,2026,11786,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,경기도 유해화학물 질 안전시설 설치· 개선 지원사업,기간: 연례반복 대상: 관내 유해화학물 질 취급사업장 규모: 22개소 내용: 안전시설 설치 및 개선 지원,2442,0,2442,0,488,488,488,488,488,2026,11799,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,방치 폐기물 위탁처 리(병점구),"기간: 2025년 ~ 2029년 대상: 동부권 규모: 노면청소차량 폐토사 처리 1,500톤, 방치폐기물 위탁처리 2,100톤 내용: 노면청소차량 폐토 사 및 방치폐기물 위탁처 리",4399,0,4399,0,877,878,880,881,883,2026,11816,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,생계급여(일반) 지 원,"기간:2025년~2029년 대상:저소득층(수급자) 규모:10,295명 내용:저소득 수급자에 게 생계급여 지급 Y 보 건복 지부",293250,0,293250,0,58650,58650,58650,58650,58650,2026,11862,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,기초생활수급자 명 절위로금 지원,"기간:2025.01~2029.12 대상:기초생활수급자( 생계·의료급여 수급자 ) 내용:16,000가구 내용:연2회 가구당 10만 원지원",11800,0,11800,0,1800,2200,2400,2600,2800,2026,11878,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,의료급여 수급자 본 인부담금 지원,"기간:2025.01~2029.12 대상:의료급여 수급권 자 규모:9,500여명 내용:의료급여수급권자 본인부담금 지원 Y 보 건복 지부",4585,0,4585,0,830,871,915,961,1009,2026,11893,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,주거급여 사업,"기간:2026.01~2030.12 대상:주거급여수급자( 기준중위소득 48%이하) 규모:11,892가구 16,892 명 내용:주거급여 지급 Y 국 토교 통부",168033,0,168033,0,33607,33607,33607,33607,33607,2026,11949,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,화성시복지재단 운 영,"기간:2026.01~2030.12 위치:향남읍 향남로 470 규모:복지재단 1개소 내용:정책연구, 사회서 비스 현장 지원, 사회공 헌, 시설운영",19095,0,19095,0,3219,3219,3219,4219,5219,2026,11970,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,종합사회복지관 운 영,기간:2026.01~2030.12 대상:저소득층 규모:복지관 5개소 내용:복지관 사업비 및 운영비 지원,69132,0,69132,0,13226,13226,13226,14226,15226,2026,11982,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,주거급여 사업,"기간:2026.01~2030.12 대상:주거급여수급자( 기준중위소득 48%이하) 규모:11,892가구 16,892 명 내용:주거급여 지급 Y 국 토교 통부",168033,0,168033,0,33607,33607,33607,33607,33607,2026,12026,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,화성시복지재단 운 영,"기간:2026.01~2030.12 위치:향남읍 향남로 470 규모:복지재단 1개소 내용:정책연구, 사회서 비스 현장 지원, 사회공 헌, 시설운영",19095,0,19095,0,3219,3219,3219,4219,5219,2026,12047,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,종합사회복지관 운 영,기간:2026.01~2030.12 대상:저소득층 규모:복지관 5개소 내용:복지관 사업비 및 운영비 지원,69132,0,69132,0,13226,13226,13226,14226,15226,2026,12059,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,이 자 소  계 2026 2027 2028 2029 2030 황계복지센터 건립,"기간:2017. 11. ~ 2025. 5. 위치:황계동 186-43 규모: 대지면적 1,650㎡ / 연면적 497㎡(지하1층 ~ 지 상1층) 내용:황계복지센터 건립",3577,3577,0,0,0,0,0,0,0,2026,12097,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,북부종합사회복지관 건립,"기간:2019. 10. 1. ~ 2028. 8.31. 대상:봉담읍 상리 682 규모:부지면적 6,369㎡, 연면적 12,988㎡ (지하1 층 ~ 지상4층) 내용:북부종합사회복지 관 건립",59940,21376,38564,0,8500,2224,5500,22340,0,2026,12109,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,사회복무요원 지원( 전환사업),기간:2026.01~2030.12 대상:사회복무요원 약 405명 규모:405명 내용:급여 지급,27950,0,27950,0,5410,5410,5410,5710,6010,2026,12124,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,사회복무요원 중식 지원,기간:2026.01~2030.12 대상:사회복무요원 규모:약 405명 내용:중식비 지원,3222,0,3222,0,578,578,578,708,778,2026,12135,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,화성시금융복지상담 지원센터 운영,기간:연례반복 대상:관내시민 규모:센터 2개소 내용:재무상담 및 금융 교육 등,3705,0,3705,0,641,641,641,841,941,2026,12145,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,긴급복지,기간:2026.01~2030.12 대상:저소득층 규모:5849명 내용:위기상황 지원(의 료·주거·교육 등) Y 보 건복 지부,28735,0,28735,0,5287,5287,5287,5687,7187,2026,12197,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,경기도형 긴급복지,기간:2026.01~2030.12 대상:저소득층 규모:1975명 내용:저소득층 생계지 원,9013,0,9013,0,1803,1803,1803,1803,1803,2026,12212,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,지역자율형 사회서 비스 투자(지역사회 서비스투자사업),"기간:2026.01~2030.12 대상:서비스별 소득, 연 령 기준 등 상이 규모:지역사회서비스투 자사업 8개 내용:아동인지능력향상 및 심리지원 서비스 등 Y 보 건복 지부",10357,0,10357,0,2071,2071,2071,2071,2071,2026,12225,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,푸드뱅크 지원,기간:연례반복 대상:관내시민 규모:관내 푸드뱅크 내용:식품지원 사업,2389,746,1643,0,285,285,285,385,405,2026,12242,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,긴급복지,기간:2026.01~2030.12 대상:저소득층 규모:5849명 내용:위기상황 지원(의 료·주거·교육 등) Y 보 건복 지부,28735,0,28735,0,5287,5287,5287,5687,7187,2026,12287,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,경기도형 긴급복지,기간:2026.01~2030.12 대상:저소득층 규모:1975명 내용:저소득층 생계지 원,9013,0,9013,0,1803,1803,1803,1803,1803,2026,12302,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,지역자율형 사회서 비스 투자(지역사회 서비스투자사업),"기간:2026.01~2030.12 대상:서비스별 소득, 연 령 기준 등 상이 규모:지역사회서비스투 자사업 8개 내용:아동인지능력향상 및 심리지원 서비스 등 Y 보 건복 지부",10357,0,10357,0,2071,2071,2071,2071,2071,2026,12315,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,푸드뱅크 지원,기간:연례반복 대상:관내시민 규모:관내 푸드뱅크 내용:식품지원 사업,2389,746,1643,0,285,285,285,385,405,2026,12332,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,누구나돌봄,기간:연례반복 대상:관내시민 규모:약10억원 내용:맞춤형 돌봄서비 스 신속 지원,2306,0,2306,0,461,461,461,461,461,2026,12369,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,화성시돌봄통합지원 (자체),"기간:연례반복 대상:관내시민 규모:연1,000명 내용:보건의료, 건강관 리 등 서비스 지원",2746,0,2746,0,461,474,489,603,718,2026,12381,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,"자활근로, 지역자활 센터 운영(자활근로 사업)","기간:2026.01~2030.12 대상:지역자활센터사업 단(11), 자활기업(7) 규모:약 215명 내용:근로능력이 있는 저소득층 자립 위한 지 역자활센터 운영 Y 보 건복 지부",14918,0,14918,0,2867,2924,2982,3042,3103,2026,12397,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,근로능력있는수급자 의탈수급지원(청년),기간:2026.1.1.~ 2030.12.31. 대상:저소득 청년 규모:연900명 내용:저소득 청년 자산 형성지원 Y 보 건복 지부,10859,0,10859,0,2172,2172,2172,2172,2172,2026,12415,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,노숙인 재활요양시 설 지원(전환사업),기간:2026.1.1.~ 2030.12.31. 대상:노숙인재활시설( 성혜원) 규모:1개소 내용:운영비 지원,7001,0,7001,0,1319,1358,1399,1441,1484,2026,12461,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,저소득주민 건강보 험료 지원,"기간:2025. 1. 1. ~ 2029. 12. 31. 대상:법정 저소득주민(생계 ·주거급여, 차상위계층, 한부모) 규모:월 2900여가구 내용:저소득주민 건강보험 료 지원",3015,0,3015,0,603,603,603,603,603,2026,12475,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인 단체 운영 보조,"기간:2026. 1. 1. ~ 2030. 12. 31. 대상:화성시 등록장애 인 규모:32,328명 내용:장애인단체 운영 지원",3329,0,3329,0,627,647,666,685,704,2026,12491,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,수어통역센터 운영,기간:2026. 1. 1. ~ 2030. 12. 31. 대상:화성시 등록장애인 규모:1개소 내용:장애인 수어통역 및 상담 서비스 제공,2358,0,2358,0,472,472,472,472,472,2026,12504,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,노숙인 재활요양시 설 지원(전환사업),기간:2026.1.1.~ 2030.12.31. 대상:노숙인재활시설( 성혜원) 규모:1개소 내용:운영비 지원,7001,0,7001,0,1319,1358,1399,1441,1484,2026,12547,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,저소득주민 건강보 험료 지원,"기간:2025. 1. 1. ~ 2029. 12. 31. 대상:법정 저소득주민(생계 ·주거급여, 차상위계층, 한부모) 규모:월 2900여가구 내용:저소득주민 건강보험 료 지원",3015,0,3015,0,603,603,603,603,603,2026,12561,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인 단체 운영 보조,"기간:2026. 1. 1. ~ 2030. 12. 31. 대상:화성시 등록장애 인 규모:32,328명 내용:장애인단체 운영 지원",3329,0,3329,0,627,647,666,685,704,2026,12577,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,수어통역센터 운영,기간:2026. 1. 1. ~ 2030. 12. 31. 대상:화성시 등록장애인 규모:1개소 내용:장애인 수어통역 및 상담 서비스 제공,2358,0,2358,0,472,472,472,472,472,2026,12590,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인 생활이동지 원센터 운영,기간:2026. 1. 1. ~ 2030. 12. 31. 대상:화성시 등록장애 인 규모:1개소 내용:장애인 차량운행 을 통한 이동서비스 제 공,3858,0,3858,0,772,772,772,772,772,2026,12632,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인편의시설지원 센터 운영,"기간:2026. 1. 1. ~ 2030. 12. 31. 대상:편의시설 이용 대상자 규모:1개소 내용:장애인 편의시설에 대 한 사회적 이해 촉진과 그 설치에 필요한 기술지원 및 상담, 홍보, 교육 등",1790,0,1790,0,358,358,358,358,358,2026,12647,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,중증장애인 자립생 활지원센터 운영,"기간:2026. 1. 1. ~ 2030. 12. 31. 대상:화성시 등록장애 인 규모:화성시 관내3개소( 남양, 병점,동탄) 내용:중증장애인 자립 생활 지원",3550,0,3550,0,710,710,710,710,710,2026,12679,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,중증장애인자립생활 센터 종사자 처우개 선비 지원,2026. 1. 1. ~ 2030. 12. 31. 장애인자립생활지원센 터 종사자 15명 처우개선비 지원,54,0,54,0,11,11,11,11,11,2026,12750,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인연금 급여 지 급,기간:2026. 1. 1. ~ 2030. 12. 31. 대상:화성시 등록장애 인 규모:3322명 내용:저소득 장애인 생 활안정 지원 Y 보 건복 지부,60027,0,60027,0,11605,11605,11605,12605,12605,2026,12763,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,중증장애인자립생활 센터 종사자 처우개 선비 지원,2026. 1. 1. ~ 2030. 12. 31. 장애인자립생활지원센 터 종사자 15명 처우개선비 지원,54,0,54,0,11,11,11,11,11,2026,12842,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인연금 급여 지 급,기간:2026. 1. 1. ~ 2030. 12. 31. 대상:화성시 등록장애 인 규모:3322명 내용:저소득 장애인 생 활안정 지원 Y 보 건복 지부,60027,0,60027,0,11605,11605,11605,12605,12605,2026,12855,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애수당(차상위 등 ) 지급,"기간:2026. 1. 1. ~ 2030. 12. 31. 대상:화성시 등록장애 인 규모:1,266명 내용:저소득장애인 생 활안정 도모 Y 보 건복 지부",4988,0,4988,0,998,998,998,998,998,2026,12916,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,도비 장애수당 지원,"기간:2026. 1. 1. ~ 2030. 12. 31. 대상:화성시 등록장애 인 규모:1,151명 내용:저소득 장애인 생 활안정 지원",4116,0,4116,0,823,823,823,823,823,2026,12933,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인의료비 지원,"기간:2026.01.01.~ 2030.12.31 대상:생활이 어려운 저 소득 장애인 규모:352,791천원 내용:장애로 인해 추가 로 소요되는 의료비 부 담 경감 Y 보 건복 지부",698,0,698,0,140,140,140,140,140,2026,12946,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인 활동지원급 여 지원,기간:연중 대상:기능점수 42점이상 인 자 규모:2195명 내용:활동지원시간 차 등지급 Y 보 건복 지부,171488,0,171488,0,33098,33098,33098,35098,37098,2026,12994,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인활동지원 도 자체 추가지원,기간:2024.01~2028.12 대상:장애인활동지원 수급자 규모:795명 내용:장애인 자립생활 지원,19389,0,19389,0,3878,3878,3878,3878,3878,2026,13011,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인활동지원 시 추가 지원(자체),기간:연중 대상:시추가 대상 활동 지원 장애인 규모:989명 내용:시추가 활동지원 시간 추가지원,26096,0,26096,0,4619,4619,4619,5619,6619,2026,13024,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인활동지원 가 산급여,"기간:연중 대상:기능제한 영역 합 산점수가 성인 426점이 상, 아동 327점 이상인 자 등 규모:298,000천원 내용:가산수당 평일: 3,000원, 야·공휴일: 4,500원 지급 Y 보 건복 지부",3573,0,3573,0,715,715,715,715,715,2026,13036,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인 활동지원급 여 지원,기간:연중 대상:기능점수 42점이상 인 자 규모:2195명 내용:활동지원시간 차 등지급 Y 보 건복 지부,171488,0,171488,0,33098,33098,33098,35098,37098,2026,13086,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인활동지원 도 자체 추가지원,기간:2024.01~2028.12 대상:장애인활동지원 수급자 규모:795명 내용:장애인 자립생활 지원,19389,0,19389,0,3878,3878,3878,3878,3878,2026,13103,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인활동지원 시 추가 지원(자체),기간:연중 대상:시추가 대상 활동 지원 장애인 규모:989명 내용:시추가 활동지원 시간 추가지원,26096,0,26096,0,4619,4619,4619,5619,6619,2026,13116,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인활동지원 가 산급여,"기간:연중 대상:기능제한 영역 합 산점수가 성인 426점이 상, 아동 327점 이상인 자 등 규모:298,000천원 내용:가산수당 평일: 3,000원, 야·공휴일: 4,500원 지급 Y 보 건복 지부",3573,0,3573,0,715,715,715,715,715,2026,13128,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,자 소  계 2026 2027 2028 2029 2030 장애인활동지원급여 24시간 지원,기간:연중 대상:화성시 등록장애 인 중 활동지원 대상자 지원조건에 해당되는 사람 규모:12명 내용:장애인활동지원급 여 24시간 지원,3594,0,3594,0,719,719,719,719,719,2026,13176,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인일자리지원( 일반형일자리),기간:2026~2030 대상:장애인복지법에 따라 등록된 18세 이상 미취업 장애인 규모:65명 내용:장애인공공일자리 제공을 통한 사회참여 확대 Y 보 건복 지부,9780,0,9780,0,1956,1956,1956,1956,1956,2026,13191,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인일자리지원( 복지형일자리),기간:2026년~2030년 대상:장애인복지법에 따라 등록된 18세 이상 미취업 장애인 규모:95명 내용:장애인공공일자리 제공을 통한 사회참여 확대 Y 보 건복 지부,3477,0,3477,0,695,695,695,695,695,2026,13210,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인일자리지원( 시간제일자리),기간:2026년~2030년 대상:장애인복지법에 따라 등록된 18세 이상 미취업장애인 규모:28명 내용:장애인공공일자리 제공을 통한 사회참여 확대 Y 보 건복 지부,2105,0,2105,0,421,421,421,421,421,2026,13229,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인복지일자리 직무지도원 지원,2026-01-01 ~ 2030-12-31 장애인 복지일자리에 참여하는 발달장애인의 일상 및 직무 지도 수행 기관 복지일자리사업 업무 지원,807,0,807,0,161,161,161,161,161,2026,13275,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,발달재활서비스 바 우처 지원,"기간:2024.01~2030.12 대상:대상신청 책정된 장애아동 규모:1,330명 내용:언어치료, 청능치 료 등 재활치료서비스 제공 Y 보 건복 지부",15106,0,15106,0,2961,2961,2961,3061,3161,2026,13288,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,발달장애인 주간활 동서비스지원,"기간:연중 대상:만 18세 이상 65세 미만의 성인 발달장애 인 규모:발달장애인 대상 자 내용: 평일 주간(09:00~ 18:00)에 참여형, 창의 형 활동 프로그램 지원 Y 보 건복 지부",4866,0,4866,0,973,973,973,973,973,2026,13306,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인 자동차 표지 관리,2026-01-01 ~ 2030-12-31 장애인자동차표지과태 료 수납,13,0,13,0,2,2,3,3,3,2026,13326,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인복지일자리 직무지도원 지원,2026-01-01 ~ 2030-12-31 장애인 복지일자리에 참여하는 발달장애인의 일상 및 직무 지도 수행 기관 복지일자리사업 업무 지원,807,0,807,0,161,161,161,161,161,2026,13364,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,발달재활서비스 바 우처 지원,"기간:2024.01~2030.12 대상:대상신청 책정된 장애아동 규모:1,330명 내용:언어치료, 청능치 료 등 재활치료서비스 제공 Y 보 건복 지부",15106,0,15106,0,2961,2961,2961,3061,3161,2026,13377,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,발달장애인 주간활 동서비스지원,"기간:연중 대상:만 18세 이상 65세 미만의 성인 발달장애 인 규모:발달장애인 대상 자 내용: 평일 주간(09:00~ 18:00)에 참여형, 창의 형 활동 프로그램 지원 Y 보 건복 지부",4866,0,4866,0,973,973,973,973,973,2026,13395,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인 자동차 표지 관리,2026-01-01 ~ 2030-12-31 장애인자동차표지과태 료 수납,13,0,13,0,2,2,3,3,3,2026,13415,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,청소년 발달장애학 생 방과후활동서비 스 지원,기간:연중 대상:만6세 이상 18세 미만 재학 중인 지적 및 자폐성 등록 장애인 규모:발달장애인 대상 자 내용:방과후활동서비스 바우처 지원 Y 보 건복 지부,8237,0,8237,0,1647,1647,1647,1647,1647,2026,13453,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,"생활이동지원센터, 수어통역센터 종사 자 특수근무수당",2026. 1. 1. ~ 2030. 12. 31. 장애인지역사회재활시 설 종사자 2개소(21명) 특수근무수당 지급,166,0,166,0,33,33,33,33,34,2026,13474,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,생계급여(장애인시 설) 지원,"기간:2026.1~2020.12 대상:시설입소자 중 기 초수급자 규모:133명 지원 내용:생계비(주부식비, 월동대책비, 특별위로 금 등) 지급 Y 보 건복 지부",2650,0,2650,0,530,530,530,530,530,2026,13487,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인거주시설 운 영 지원,"기간:2026.01~2030.12 대상:장애인거주시설 규모:3개소 내용:종사자 인건비, 관 리운영비 지원 Y 보 건복 지부",36787,0,36787,0,6817,6817,6817,7517,8817,2026,13505,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인 거주시설 운 영지원(6종),"기간: 2026~2030 대상:장애인거주시설 22 개소 규모:장애인거주시설 22 개소 내용:보조원 인건비, 운 전원 인건비, 장비구입 및 환경개선, 특수근무 수당 등",5395,0,5395,0,1079,1079,1079,1079,1079,2026,13549,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인단기거주시설 운영 지원,기간:2026.01~2030.12 대상:장애인단기거주시 설(정남면) 규모:1개소 내용:시설 운영비 등 지 원,3222,0,3222,0,644,644,644,644,644,2026,13565,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인 공동생활가 정 운영 지원,기간:2026.1.~2030.12 대상:장애인 공동생활 가정 규모:장애인 공동생활 가정 내용:공동생활가정 종 사자 인건비 및 관리운 영비,5409,0,5409,0,1082,1082,1082,1082,1082,2026,13578,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,장애인복지관 운영,"기간:2026.01~2030.12 대상:장애인복지관 규모:2개소(동탄아르딤 복지관, 화성시아르딤 복지관) 내용:종사자 인건비, 운 영비 등 지원",43353,0,43353,0,7819,7819,7819,9219,10679,2026,13592,2026-09-20
